Prov/Terr,FSA,Employment Income #,Employment Income $,Pension Income #,Pension Income $,Investment Income #,Investment Income $,Self-employment Income #,Self-employment Income $,Benefits Income #,Benefits Income $,Other Income #,Other Income $,,,,,,,,,,,
13,E4N,2560 ,88734000 ,1430 ,26259000 ,480 ,13957000 ,230 ,5053000 ,1970 ,20023000 ,760 ,9534000 ,,,,,,,,,,,
13,E4P,8250 ,337363000 ,5940 ,146073000 ,2490 ,40655000 ,870 ,12037000 ,5590 ,49985000 ,3660 ,29206000 ,,,,,,,,,,,
13,E4R,3600 ,153991000 ,2680 ,65298000 ,1170 ,11792000 ,450 ,6147000 ,2430 ,21657000 ,1550 ,14962000 ,,,,,,,,,,,
13,E4S,3810 ,135932000 ,2930 ,55035000 ,850 ,11657000 ,430 ,4058000 ,3560 ,33655000 ,1550 ,12325000 ,,,,,,,,,,,
13,E4T,1060 ,34500000 ,850 ,14173000 ,270 ,2617000 ,140 ,1036000 ,1000 ,8807000 ,470 ,3591000 ,,,,,,,,,,,
13,E4V,2470 ,98591000 ,1480 ,29309000 ,550 ,5379000 ,240 ,2878000 ,1730 ,14998000 ,850 ,5913000 ,,,,,,,,,,,
13,E4W,3230 ,103900000 ,2820 ,52479000 ,870 ,10306000 ,460 ,7465000 ,3700 ,40165000 ,1850 ,17553000 ,,,,,,,,,,,
13,E4X,1500 ,45645000 ,1250 ,21707000 ,280 ,1897000 ,240 ,4978000 ,1680 ,17675000 ,570 ,4344000 ,,,,,,,,,,,
13,E4Y,1470 ,47937000 ,1370 ,22275000 ,230 ,1133000 ,110 ,981000 ,1680 ,15182000 ,550 ,4079000 ,,,,,,,,,,,
13,E4Z,2770 ,101210000 ,1910 ,37865000 ,840 ,7337000 ,410 ,3987000 ,1930 ,15696000 ,1280 ,9674000 ,,,,,,,,,,,
13,E5A,790 ,28023000 ,600 ,11774000 ,200 ,1553000 ,120 ,837000 ,690 ,5418000 ,420 ,4546000 ,,,,,,,,,,,
13,E5B,1470 ,60523000 ,1280 ,40611000 ,830 ,13523000 ,260 ,3136000 ,850 ,6259000 ,930 ,8483000 ,,,,,,,,,,,
13,E5C,2190 ,91366000 ,1340 ,31562000 ,530 ,5624000 ,280 ,3710000 ,1410 ,12240000 ,890 ,6415000 ,,,,,,,,,,,
13,E5E,0 ,0 ,0 ,0 ,110 ,1595000 ,140 ,2704000 ,0 ,0 ,0 ,0 ,,,,,,,,,,,
13,E5G,1300 ,59483000 ,760 ,15876000 ,470 ,14226000 ,400 ,8901000 ,860 ,7888000 ,620 ,4840000 ,,,,,,,,,,,
13,E5H,1560 ,59497000 ,850 ,17735000 ,300 ,1985000 ,150 ,1715000 ,1100 ,9147000 ,630 ,4864000 ,,,,,,,,,,,
13,E5J,940 ,45945000 ,660 ,16583000 ,270 ,3646000 ,130 ,2195000 ,590 ,5464000 ,460 ,4073000 ,,,,,,,,,,,
13,E5K,3870 ,196618000 ,2100 ,59175000 ,1070 ,8533000 ,350 ,4775000 ,1790 ,14861000 ,1770 ,13731000 ,,,,,,,,,,,
13,E5L,1390 ,53007000 ,970 ,20826000 ,330 ,2474000 ,140 ,671000 ,880 ,7092000 ,620 ,4561000 ,,,,,,,,,,,
13,E5M,930 ,39798000 ,820 ,20036000 ,370 ,1901000 ,170 ,1863000 ,590 ,4581000 ,450 ,3709000 ,,,,,,,,,,,
13,E5N,6100 ,285072000 ,3620 ,97686000 ,1900 ,18011000 ,730 ,7899000 ,3370 ,28063000 ,2980 ,25316000 ,,,,,,,,,,,
13,E5P,1330 ,51665000 ,730 ,14935000 ,440 ,5360000 ,250 ,2280000 ,820 ,6437000 ,690 ,5491000 ,,,,,,,,,,,
13,E5R,730 ,27396000 ,550 ,11753000 ,190 ,1029000 ,100 ,1130000 ,590 ,4871000 ,420 ,2975000 ,,,,,,,,,,,
13,E5S,930 ,40520000 ,670 ,18589000 ,350 ,3100000 ,80 ,873000 ,480 ,3831000 ,500 ,4221000 ,,,,,,,,,,,
13,E5T,1460 ,57544000 ,990 ,21434000 ,500 ,3317000 ,250 ,3589000 ,970 ,7523000 ,750 ,5940000 ,,,,,,,,,,,
13,E5V,360 ,14160000 ,250 ,4975000 ,140 ,1684000 ,80 ,1644000 ,280 ,2908000 ,150 ,1589000 ,,,,,,,,,,,
13,E6A,530 ,17994000 ,470 ,8479000 ,0 ,0 ,0 ,0 ,530 ,4831000 ,240 ,1523000 ,,,,,,,,,,,
13,E6B,720 ,27092000 ,550 ,11262000 ,230 ,1861000 ,120 ,534000 ,550 ,4523000 ,350 ,3113000 ,,,,,,,,,,,
13,E6C,1070 ,43795000 ,620 ,12461000 ,250 ,1894000 ,120 ,1265000 ,630 ,5275000 ,530 ,3729000 ,,,,,,,,,,,
13,E6E,710 ,24428000 ,460 ,8064000 ,170 ,991000 ,90 ,862000 ,570 ,4683000 ,310 ,2651000 ,,,,,,,,,,,
13,E6G,1290 ,53593000 ,990 ,23761000 ,410 ,2110000 ,150 ,1441000 ,820 ,6491000 ,590 ,5314000 ,,,,,,,,,,,
13,E6H,570 ,20988000 ,460 ,11079000 ,190 ,2135000 ,90 ,1342000 ,410 ,3252000 ,290 ,2569000 ,,,,,,,,,,,
13,E6J,540 ,21145000 ,490 ,10487000 ,160 ,1306000 ,50 ,534000 ,440 ,3288000 ,290 ,2893000 ,,,,,,,,,,,
13,E6K,1830 ,77290000 ,1290 ,32564000 ,680 ,13199000 ,270 ,2911000 ,1080 ,9186000 ,900 ,7133000 ,,,,,,,,,,,
13,E6L,2400 ,99558000 ,1460 ,34352000 ,720 ,6571000 ,340 ,4435000 ,1380 ,11072000 ,1130 ,8712000 ,,,,,,,,,,,
13,E7A,1930 ,73960000 ,1410 ,26942000 ,450 ,4937000 ,220 ,2274000 ,1490 ,11480000 ,680 ,5941000 ,,,,,,,,,,,
13,E7B,3240 ,126956000 ,2070 ,41643000 ,670 ,10869000 ,340 ,3941000 ,2350 ,19727000 ,1200 ,10438000 ,,,,,,,,,,,
13,E7C,2590 ,102873000 ,1970 ,40547000 ,570 ,2973000 ,270 ,3022000 ,2070 ,16962000 ,1090 ,8764000 ,,,,,,,,,,,
13,E7E,2130 ,80590000 ,1520 ,25996000 ,360 ,2269000 ,190 ,2353000 ,1890 ,16037000 ,770 ,6525000 ,,,,,,,,,,,
13,E7G,1770 ,58975000 ,1470 ,25989000 ,410 ,2999000 ,200 ,2040000 ,1640 ,13176000 ,830 ,6393000 ,,,,,,,,,,,
13,E7H,2190 ,74011000 ,1930 ,37954000 ,610 ,5990000 ,240 ,2307000 ,1870 ,15377000 ,1260 ,10168000 ,,,,,,,,,,,
13,E7J,990 ,34494000 ,640 ,12722000 ,250 ,2178000 ,90 ,423000 ,740 ,6060000 ,430 ,3731000 ,,,,,,,,,,,
13,E7K,1190 ,44672000 ,750 ,13951000 ,340 ,2551000 ,210 ,2496000 ,780 ,6036000 ,480 ,3313000 ,,,,,,,,,,,
13,E7L,2750 ,114157000 ,1610 ,30984000 ,740 ,13868000 ,340 ,4052000 ,1680 ,12767000 ,1140 ,12273000 ,,,,,,,,,,,
13,E7M,5240 ,215132000 ,2990 ,67084000 ,1660 ,42081000 ,680 ,10908000 ,2810 ,21896000 ,2400 ,20863000 ,,,,,,,,,,,
13,E7N,1590 ,69816000 ,890 ,16828000 ,470 ,5104000 ,220 ,2328000 ,900 ,7249000 ,670 ,5278000 ,,,,,,,,,,,
13,E7P,1800 ,71539000 ,1110 ,20781000 ,480 ,6928000 ,250 ,3113000 ,1080 ,8306000 ,720 ,5019000 ,,,,,,,,,,,
13,E8A,2020 ,71913000 ,1270 ,19521000 ,490 ,6871000 ,220 ,1749000 ,1910 ,17313000 ,720 ,5352000 ,,,,,,,,,,,
13,E8B,1280 ,40850000 ,820 ,11695000 ,190 ,3113000 ,140 ,1406000 ,1390 ,14013000 ,430 ,3433000 ,,,,,,,,,,,
13,E8C,1240 ,44133000 ,1580 ,38101000 ,420 ,1829000 ,120 ,1484000 ,1320 ,11407000 ,830 ,6483000 ,,,,,,,,,,,
13,E8E,2580 ,99337000 ,2030 ,45261000 ,630 ,10419000 ,250 ,2460000 ,2060 ,19076000 ,1180 ,10753000 ,,,,,,,,,,,
13,E8G,1000 ,29249000 ,1240 ,23293000 ,270 ,2008000 ,90 ,567000 ,1370 ,13277000 ,620 ,7467000 ,,,,,,,,,,,
13,E8J,2810 ,100357000 ,2310 ,47184000 ,590 ,6139000 ,250 ,3913000 ,2590 ,24436000 ,1210 ,12894000 ,,,,,,,,,,,
13,E8K,4490 ,179885000 ,3410 ,73781000 ,1070 ,10665000 ,370 ,5964000 ,3550 ,31436000 ,1960 ,17908000 ,,,,,,,,,,,
13,E8L,1170 ,35957000 ,970 ,16470000 ,150 ,767000 ,80 ,823000 ,1350 ,14058000 ,420 ,3364000 ,,,,,,,,,,,
13,E8M,1070 ,33853000 ,740 ,11552000 ,200 ,3237000 ,110 ,952000 ,1230 ,13330000 ,430 ,3282000 ,,,,,,,,,,,
13,E8N,1150 ,34182000 ,1130 ,18393000 ,200 ,1119000 ,110 ,1277000 ,1500 ,15498000 ,400 ,2933000 ,,,,,,,,,,,
13,E8P,1770 ,57110000 ,1420 ,23464000 ,310 ,2268000 ,170 ,1937000 ,2100 ,22944000 ,630 ,5328000 ,,,,,,,,,,,
13,E8R,1650 ,47045000 ,1250 ,17394000 ,210 ,737000 ,130 ,1132000 ,2110 ,23885000 ,640 ,5075000 ,,,,,,,,,,,
13,E8S,2430 ,82640000 ,1810 ,32042000 ,560 ,10748000 ,260 ,5595000 ,2700 ,30590000 ,880 ,7026000 ,,,,,,,,,,,
13,E8T,2980 ,83213000 ,2440 ,35859000 ,710 ,11699000 ,470 ,11494000 ,3840 ,48465000 ,1050 ,9209000 ,,,,,,,,,,,
13,E9A,1190 ,37937000 ,920 ,15026000 ,210 ,1757000 ,210 ,7217000 ,1350 ,17533000 ,330 ,2498000 ,,,,,,,,,,,
13,E9B,1160 ,39511000 ,830 ,13901000 ,220 ,1127000 ,120 ,1328000 ,1100 ,11166000 ,540 ,4387000 ,,,,,,,,,,,
13,E9C,930 ,34283000 ,970 ,18203000 ,270 ,1279000 ,110 ,948000 ,1000 ,8358000 ,460 ,3918000 ,,,,,,,,,,,
13,E9E,1770 ,64043000 ,1390 ,27577000 ,450 ,2032000 ,150 ,1658000 ,1590 ,15470000 ,870 ,7031000 ,,,,,,,,,,,
13,E9G,2270 ,66161000 ,1690 ,24662000 ,360 ,3589000 ,210 ,1575000 ,2710 ,29997000 ,1030 ,7855000 ,,,,,,,,,,,
13,E9H,1550 ,40361000 ,1150 ,16687000 ,200 ,634000 ,170 ,2125000 ,1970 ,23363000 ,540 ,4005000 ,,,,,,,,,,,
TOTAL,,392580 ,16562367000 ,245230 ,5828165000 ,114320 ,1446021000 ,42030 ,611128000 ,251580 ,2244450000 ,182150 ,1514632000 ,,,,,,,,,,,
24,G0A,43880 ,2057567000 ,26460 ,674136000 ,31410 ,213750000 ,6470 ,100357000 ,25600 ,204509000 ,21210 ,184604000 ,,,,,,,,,,,
24,G0C,22600 ,819028000 ,19200 ,371312000 ,14380 ,74565000 ,2850 ,48009000 ,22330 ,225473000 ,10260 ,77548000 ,,,,,,,,,,,
24,G0E,2160 ,72745000 ,2270 ,39775000 ,1410 ,3160000 ,220 ,3065000 ,2410 ,22393000 ,1000 ,7653000 ,,,,,,,,,,,
24,G0G,8660 ,488638000 ,4450 ,87812000 ,5040 ,10767000 ,870 ,10606000 ,5750 ,61919000 ,3580 ,28803000 ,,,,,,,,,,,
24,G0H,4340 ,185130000 ,3500 ,72175000 ,2210 ,6279000 ,340 ,3563000 ,3740 ,32396000 ,2180 ,17398000 ,,,,,,,,,,,
24,G0J,13650 ,478644000 ,11580 ,197824000 ,8840 ,26910000 ,2370 ,16463000 ,13680 ,119442000 ,6160 ,46838000 ,,,,,,,,,,,
24,G0K,6180 ,245069000 ,3890 ,78214000 ,4400 ,16749000 ,980 ,7885000 ,4580 ,38325000 ,2690 ,19882000 ,,,,,,,,,,,
24,G0L,30470 ,1160486000 ,22210 ,448717000 ,23230 ,114725000 ,5660 ,49721000 ,23310 ,181748000 ,13840 ,89092000 ,,,,,,,,,,,
24,G0M,18300 ,693813000 ,10640 ,198774000 ,14530 ,216985000 ,4710 ,29956000 ,13780 ,94619000 ,8500 ,60859000 ,,,,,,,,,,,
24,G0N,9670 ,364885000 ,7260 ,148337000 ,8100 ,53067000 ,2530 ,18244000 ,7600 ,54745000 ,4980 ,34048000 ,,,,,,,,,,,
24,G0P,3450 ,123980000 ,2030 ,39402000 ,2690 ,23754000 ,1050 ,8008000 ,2260 ,16701000 ,1830 ,12608000 ,,,,,,,,,,,
24,G0R,43490 ,1736115000 ,29490 ,615348000 ,35110 ,170029000 ,8700 ,79585000 ,30630 ,222543000 ,19980 ,142610000 ,,,,,,,,,,,
24,G0S,39110 ,1619923000 ,19670 ,406409000 ,29620 ,168468000 ,7170 ,68532000 ,24970 ,183532000 ,17210 ,114336000 ,,,,,,,,,,,
24,G0T,7240 ,273421000 ,5680 ,113033000 ,5210 ,16126000 ,800 ,7532000 ,6200 ,52445000 ,3280 ,22938000 ,,,,,,,,,,,
24,G0V,10030 ,427407000 ,5950 ,137706000 ,5750 ,25026000 ,1180 ,12006000 ,6680 ,54249000 ,4520 ,34596000 ,,,,,,,,,,,
24,G0W,15760 ,637078000 ,10480 ,208965000 ,10710 ,43782000 ,2140 ,27112000 ,12840 ,104173000 ,8090 ,68163000 ,,,,,,,,,,,
24,G0X,28740 ,1141878000 ,21660 ,481874000 ,22760 ,129637000 ,4550 ,48762000 ,21570 ,166893000 ,14700 ,120299000 ,,,,,,,,,,,
24,G0Y,4470 ,159552000 ,3520 ,72773000 ,3740 ,23685000 ,1380 ,10733000 ,3640 ,25524000 ,2430 ,16602000 ,,,,,,,,,,,
24,G0Z,4670 ,177608000 ,2630 ,45922000 ,3170 ,17173000 ,850 ,5914000 ,3560 ,26151000 ,2120 ,13675000 ,,,,,,,,,,,
24,G1A,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,,,,,,,,,,,
24,G1B,10220 ,498058000 ,3990 ,109259000 ,5340 ,22529000 ,980 ,15336000 ,4370 ,36071000 ,4180 ,33742000 ,,,,,,,,,,,
24,G1C,20260 ,971202000 ,12430 ,359512000 ,12970 ,65569000 ,2090 ,36004000 ,9350 ,73604000 ,9180 ,82846000 ,,,,,,,,,,,
24,G1E,14100 ,591209000 ,9180 ,235016000 ,8280 ,40005000 ,1630 ,21008000 ,9250 ,74775000 ,6700 ,53663000 ,,,,,,,,,,,
24,G1G,13070 ,613798000 ,8020 ,250699000 ,8050 ,38953000 ,1440 ,23373000 ,6170 ,49309000 ,6010 ,49951000 ,,,,,,,,,,,
24,G1H,14960 ,623350000 ,10920 ,305844000 ,9750 ,46546000 ,1740 ,22549000 ,9170 ,73046000 ,7320 ,52615000 ,,,,,,,,,,,
24,G1J,11390 ,429879000 ,6260 ,136058000 ,6170 ,19188000 ,1460 ,14952000 ,8610 ,73591000 ,5310 ,39949000 ,,,,,,,,,,,
24,G1K,9570 ,406704000 ,4410 ,96006000 ,5360 ,26076000 ,1600 ,22714000 ,6430 ,58776000 ,4440 ,36998000 ,,,,,,,,,,,
24,G1L,11400 ,436794000 ,5650 ,117254000 ,6100 ,22386000 ,1620 ,17485000 ,8000 ,70213000 ,5210 ,38120000 ,,,,,,,,,,,
24,G1M,10090 ,424821000 ,6730 ,158017000 ,5580 ,21103000 ,1120 ,13442000 ,7060 ,55203000 ,4700 ,37939000 ,,,,,,,,,,,
24,G1N,4370 ,165590000 ,2020 ,35631000 ,2250 ,6522000 ,600 ,7045000 ,3210 ,28123000 ,1880 ,13615000 ,,,,,,,,,,,
24,G1P,8980 ,373125000 ,4870 ,128305000 ,5150 ,17854000 ,910 ,10549000 ,4810 ,36695000 ,3850 ,26078000 ,,,,,,,,,,,
24,G1R,8040 ,400875000 ,5130 ,180420000 ,6270 ,95873000 ,1560 ,34942000 ,4030 ,36682000 ,4320 ,39286000 ,,,,,,,,,,,
24,G1S,11780 ,674677000 ,10130 ,403884000 ,11410 ,151130000 ,2190 ,76855000 ,4910 ,39651000 ,6960 ,65532000 ,,,,,,,,,,,
24,G1T,3390 ,266151000 ,2440 ,116726000 ,3560 ,148156000 ,810 ,57601000 ,890 ,7611000 ,2310 ,22112000 ,,,,,,,,,,,
24,G1V,10910 ,512640000 ,6000 ,220403000 ,7560 ,75770000 ,1540 ,42598000 ,4260 ,35548000 ,5700 ,43990000 ,,,,,,,,,,,
24,G1W,11130 ,617563000 ,7120 ,287963000 ,8720 ,94554000 ,1730 ,61142000 ,4040 ,34102000 ,6000 ,53960000 ,,,,,,,,,,,
24,G1X,13520 ,697118000 ,8590 ,319057000 ,9770 ,94161000 ,1940 ,49342000 ,5480 ,44280000 ,7000 ,57271000 ,,,,,,,,,,,
24,G1Y,6660 ,415433000 ,4560 ,197178000 ,5670 ,84384000 ,1120 ,41035000 ,1880 ,15620000 ,3650 ,36577000 ,,,,,,,,,,,
24,G2A,8660 ,425745000 ,4490 ,140403000 ,5170 ,31400000 ,980 ,19405000 ,3680 ,29930000 ,3830 ,29552000 ,,,,,,,,,,,
24,G2B,13760 ,657468000 ,7500 ,204454000 ,7770 ,36481000 ,1320 ,23864000 ,6650 ,51631000 ,5840 ,48908000 ,,,,,,,,,,,
24,G2C,7010 ,372483000 ,3770 ,116457000 ,4360 ,20881000 ,750 ,13472000 ,2790 ,21375000 ,2900 ,24697000 ,,,,,,,,,,,
24,G2E,11810 ,583282000 ,7010 ,213298000 ,7770 ,44377000 ,1290 ,24193000 ,5050 ,38813000 ,5190 ,41320000 ,,,,,,,,,,,
24,G2G,6400 ,334545000 ,3070 ,92662000 ,3940 ,21367000 ,810 ,14035000 ,2540 ,20335000 ,2810 ,23135000 ,,,,,,,,,,,
24,G2J,1660 ,80751000 ,1310 ,39844000 ,1270 ,29323000 ,200 ,3852000 ,770 ,5607000 ,830 ,8260000 ,,,,,,,,,,,
24,G2K,6790 ,372441000 ,4720 ,170419000 ,5310 ,52088000 ,870 ,25696000 ,2400 ,18962000 ,3440 ,32846000 ,,,,,,,,,,,
24,G2L,8220 ,419495000 ,4550 ,144896000 ,5160 ,31610000 ,920 ,19100000 ,3190 ,25477000 ,3760 ,33468000 ,,,,,,,,,,,
24,G2M,3210 ,172833000 ,1300 ,37074000 ,1790 ,10348000 ,370 ,6643000 ,1220 ,10108000 ,1350 ,9917000 ,,,,,,,,,,,
24,G2N,4930 ,241632000 ,1860 ,46764000 ,2680 ,12923000 ,540 ,7854000 ,2280 ,18648000 ,2000 ,14126000 ,,,,,,,,,,,
24,G3A,11350 ,681295000 ,6360 ,240980000 ,8590 ,126913000 ,1550 ,53741000 ,3540 ,28881000 ,5960 ,64242000 ,,,,,,,,,,,
24,G3B,4920 ,323773000 ,1710 ,60670000 ,3380 ,69455000 ,830 ,29123000 ,1470 ,12575000 ,2460 ,27679000 ,,,,,,,,,,,
24,G3C,5940 ,321507000 ,1880 ,51704000 ,3450 ,32167000 ,890 ,15562000 ,2470 ,21625000 ,2610 ,23863000 ,,,,,,,,,,,
24,G3E,9990 ,508925000 ,3190 ,81991000 ,5070 ,19554000 ,900 ,14412000 ,3840 ,31265000 ,3770 ,27974000 ,,,,,,,,,,,
24,G3G,5900 ,268484000 ,2470 ,61242000 ,3170 ,12002000 ,620 ,8257000 ,2980 ,24051000 ,2470 ,17908000 ,,,,,,,,,,,
24,G3H,5600 ,265915000 ,2680 ,63023000 ,3540 ,12833000 ,580 ,8730000 ,3080 ,24233000 ,2360 ,17278000 ,,,,,,,,,,,
24,G3J,6260 ,304622000 ,2290 ,58718000 ,2930 ,9387000 ,560 ,7062000 ,2650 ,22427000 ,2440 ,16222000 ,,,,,,,,,,,
24,G3K,11970 ,604266000 ,3590 ,91833000 ,5720 ,20016000 ,1060 ,14145000 ,4900 ,42373000 ,4510 ,31783000 ,,,,,,,,,,,
24,G3L,5790 ,238913000 ,3800 ,79996000 ,4050 ,31669000 ,780 ,9016000 ,4080 ,31503000 ,2750 ,19949000 ,,,,,,,,,,,
24,G3M,3540 ,156241000 ,2460 ,59049000 ,2550 ,6887000 ,400 ,5750000 ,2350 ,18358000 ,1720 ,13088000 ,,,,,,,,,,,
24,G3N,6160 ,320614000 ,2520 ,68247000 ,3610 ,37017000 ,720 ,11931000 ,2620 ,22348000 ,2600 ,20647000 ,,,,,,,,,,,
24,G3S,3720 ,201279000 ,1150 ,31269000 ,1640 ,7860000 ,340 ,4283000 ,1120 ,10533000 ,1300 ,10873000 ,,,,,,,,,,,
24,G3Z,3630 ,145720000 ,3030 ,71253000 ,2840 ,16331000 ,610 ,8030000 ,2700 ,20946000 ,1900 ,16546000 ,,,,,,,,,,,
24,G4A,1560 ,59016000 ,1200 ,29246000 ,1160 ,3057000 ,170 ,2220000 ,1220 ,9983000 ,810 ,6847000 ,,,,,,,,,,,
24,G4R,9850 ,538887000 ,5500 ,135195000 ,5010 ,31780000 ,720 ,19069000 ,5270 ,44646000 ,4300 ,39750000 ,,,,,,,,,,,
24,G4S,2930 ,152068000 ,1270 ,30196000 ,1250 ,2268000 ,180 ,2248000 ,1430 ,11980000 ,1120 ,8955000 ,,,,,,,,,,,
24,G4T,7230 ,266224000 ,5080 ,98045000 ,5160 ,28295000 ,1100 ,43572000 ,6340 ,73775000 ,2840 ,20373000 ,,,,,,,,,,,
24,G4V,2920 ,106161000 ,2570 ,45879000 ,1660 ,7746000 ,320 ,5261000 ,3110 ,29667000 ,1330 ,10622000 ,,,,,,,,,,,
24,G4W,6990 ,285640000 ,5680 ,120129000 ,4680 ,19907000 ,730 ,10317000 ,5640 ,46915000 ,3030 ,22423000 ,,,,,,,,,,,
24,G4X,7980 ,323267000 ,5450 ,120899000 ,4630 ,33564000 ,770 ,15492000 ,5750 ,56615000 ,3110 ,22594000 ,,,,,,,,,,,
24,G4Z,5270 ,275472000 ,3080 ,92254000 ,3090 ,13906000 ,380 ,7766000 ,2490 ,19488000 ,2180 ,17379000 ,,,,,,,,,,,
24,G5A,4300 ,155529000 ,3390 ,72810000 ,3000 ,11808000 ,500 ,7858000 ,3570 ,29315000 ,2250 ,20531000 ,,,,,,,,,,,
24,G5B,3530 ,200871000 ,1730 ,43176000 ,1730 ,5598000 ,180 ,1880000 ,1730 ,16090000 ,1240 ,13418000 ,,,,,,,,,,,
24,G5C,5970 ,288352000 ,4060 ,111752000 ,3660 ,13480000 ,450 ,10511000 ,3540 ,27745000 ,2640 ,21031000 ,,,,,,,,,,,
24,G5H,3010 ,113153000 ,2680 ,53639000 ,2130 ,7916000 ,350 ,4645000 ,2750 ,22947000 ,1520 ,10419000 ,,,,,,,,,,,
24,G5J,2950 ,122156000 ,2380 ,47577000 ,2280 ,9125000 ,490 ,4600000 ,2470 ,20528000 ,1350 ,12032000 ,,,,,,,,,,,
24,G5L,13840 ,557236000 ,11590 ,305614000 ,10220 ,56044000 ,1570 ,27744000 ,10010 ,79272000 ,6890 ,46221000 ,,,,,,,,,,,
24,G5M,4880 ,244680000 ,2720 ,78688000 ,3410 ,16362000 ,520 ,8921000 ,2180 ,17976000 ,2090 ,17064000 ,,,,,,,,,,,
24,G5N,4810 ,232897000 ,2490 ,70608000 ,3400 ,27454000 ,630 ,14307000 ,2260 ,19369000 ,2130 ,16247000 ,,,,,,,,,,,
24,G5R,10230 ,436262000 ,7360 ,178864000 ,7660 ,55661000 ,1170 ,20940000 ,6960 ,53248000 ,4600 ,34625000 ,,,,,,,,,,,
24,G5T,1440 ,53124000 ,1170 ,24027000 ,1010 ,4063000 ,230 ,2032000 ,1160 ,8978000 ,620 ,4011000 ,,,,,,,,,,,
24,G5V,5630 ,222237000 ,4420 ,95475000 ,4410 ,24852000 ,620 ,9095000 ,4580 ,32900000 ,2510 ,17502000 ,,,,,,,,,,,
24,G5X,3320 ,134181000 ,1940 ,41977000 ,2350 ,16464000 ,650 ,4333000 ,2300 ,15590000 ,1670 ,10549000 ,,,,,,,,,,,
24,G5Y,11620 ,470345000 ,8240 ,183335000 ,8340 ,71934000 ,1930 ,19622000 ,9290 ,67397000 ,5860 ,45804000 ,,,,,,,,,,,
24,G5Z,4070 ,194982000 ,1960 ,42694000 ,2930 ,26972000 ,760 ,9598000 ,2360 ,16234000 ,1930 ,14326000 ,,,,,,,,,,,
24,G6A,1520 ,74085000 ,470 ,11694000 ,940 ,10026000 ,230 ,2439000 ,680 ,4788000 ,680 ,6518000 ,,,,,,,,,,,
24,G6B,4050 ,162104000 ,3190 ,67653000 ,3260 ,23840000 ,760 ,7899000 ,3170 ,21228000 ,2070 ,14169000 ,,,,,,,,,,,
24,G6C,4820 ,233891000 ,1750 ,41619000 ,3080 ,14704000 ,500 ,4350000 ,2350 ,18099000 ,1830 ,12811000 ,,,,,,,,,,,
24,G6E,7340 ,330270000 ,3950 ,91857000 ,5930 ,42435000 ,1160 ,14458000 ,4230 ,29691000 ,3340 ,26837000 ,,,,,,,,,,,
24,G6G,9350 ,358381000 ,8110 ,183982000 ,7540 ,50200000 ,1350 ,18554000 ,7840 ,56274000 ,4940 ,37070000 ,,,,,,,,,,,
24,G6H,3500 ,130320000 ,2710 ,57125000 ,2780 ,10366000 ,660 ,5687000 ,2870 ,20737000 ,1790 ,12698000 ,,,,,,,,,,,
24,G6J,6370 ,313525000 ,2490 ,66118000 ,3970 ,18469000 ,740 ,9292000 ,2880 ,22658000 ,2650 ,19178000 ,,,,,,,,,,,
24,G6K,4860 ,275514000 ,1980 ,60639000 ,3110 ,23270000 ,540 ,10685000 ,1800 ,14920000 ,2080 ,15455000 ,,,,,,,,,,,
24,G6L,8070 ,304767000 ,4890 ,93042000 ,5810 ,35512000 ,1280 ,13250000 ,6210 ,42785000 ,3590 ,23338000 ,,,,,,,,,,,
24,G6P,13390 ,496056000 ,11950 ,265653000 ,9940 ,76167000 ,1750 ,22056000 ,12030 ,85343000 ,7190 ,55847000 ,,,,,,,,,,,
24,G6R,2710 ,120910000 ,1030 ,22447000 ,1780 ,14203000 ,380 ,5335000 ,1370 ,10235000 ,1280 ,8836000 ,,,,,,,,,,,
24,G6S,2890 ,123458000 ,1620 ,39492000 ,2010 ,15447000 ,440 ,6028000 ,1660 ,11803000 ,1380 ,10606000 ,,,,,,,,,,,
24,G6T,6450 ,294554000 ,2580 ,64784000 ,3940 ,27472000 ,830 ,13244000 ,3190 ,24301000 ,2950 ,25148000 ,,,,,,,,,,,
24,G6V,15740 ,699557000 ,12760 ,365442000 ,13280 ,83260000 ,1790 ,32087000 ,10140 ,76047000 ,7770 ,63965000 ,,,,,,,,,,,
24,G6W,13760 ,681157000 ,8120 ,238278000 ,9900 ,57438000 ,1520 ,25169000 ,6790 ,51662000 ,6120 ,49303000 ,,,,,,,,,,,
24,G6X,5090 ,227023000 ,3070 ,88238000 ,3380 ,13653000 ,580 ,8115000 ,2700 ,20754000 ,2320 ,23704000 ,,,,,,,,,,,
24,G6Y,3940 ,228397000 ,1590 ,46061000 ,2810 ,25229000 ,410 ,9687000 ,1530 ,12232000 ,1620 ,16517000 ,,,,,,,,,,,
24,G6Z,14770 ,787265000 ,5550 ,160898000 ,9500 ,58519000 ,1550 ,26499000 ,5640 ,43630000 ,6030 ,48426000 ,,,,,,,,,,,
24,G7A,14270 ,835587000 ,6010 ,192837000 ,9420 ,84894000 ,1830 ,46451000 ,5340 ,42660000 ,6250 ,54641000 ,,,,,,,,,,,
24,G7B,9370 ,397610000 ,6540 ,166303000 ,5920 ,18683000 ,780 ,11348000 ,5900 ,46069000 ,4250 ,33137000 ,,,,,,,,,,,
